rating,text,name
3,"When you're in a foreign country and you come across something familiar, you become so excited, you go in and order food even though you just ate. 
Between...",Mi Ranchito Paisa
5,What I like about this chain is how attentive they are and how welcome I am made to feel no matter which of their locations I visit.,Le Pain Quotidien
4,La Pain was one of the best breakfast and brunch chain we found in Barcelona and Paris ... their Healthy breakfast choices are tasty and healthy at the same...,Le Pain Quotidien
4,"They had a nice variety of options here, with a bend towards healthy stuff. They even had some fun juices on the menu--not that they had it all in stock,...",Le Pain Quotidien
4,"DELICIOUS food and friendly employees!! I ate my food so fast that I couldn't even grab a photo. Thankfully, was able to snap a picture of the tasty...",Factory & Co
4,"Went here and was not disappointed. Burger were  very good. 
Fries were crinkle cut and could have been warmer. 
Cheese cake was great for dessert!
A little...",Factory & Co
5,"Amazing burgers and the Oreo cheesecake was to die for. I would eat there for ever meal if I could.

The staff was very friendly and courteous, my French...",Factory & Co
5,Stopped here on a cold and snowy day for a warm meal.  The service was exceptional.  Friendly and helpful.  Enjoyed the middle value priced meal and had at...,Gwadar
4,"Gwadar serves some of the best-quality Indian-Pakistani dishes I've ever eaten, all the while with excellent service to boot (an abnormality in Paris, that...",Gwadar
5,"Was in Paris three weeks ago - ate dinner here and I still remember it being delicious - so worth reviewing! 

We ordered garlic naan and spicy tandoori...",Gwadar
5,This was one of the most beautiful welcoming and glamorous places I've ever been to. I entered by someone opening the door for me and escorting me to their...,Dalloway Terrace
5,"This is a gorgeous restaurant which is the perfect romantic setting for a date. Dine outside next to the floral wall or under a dimly lit backdrop.

Prices...",Dalloway Terrace
5,I wanted to squeeze in an afternoon tea in London before catching my flight back and this place did not disappoint! Not to mention what a beautiful winter...,Dalloway Terrace
5,"I've now been here twice and have really enjoyed it! It is an adorable French restaurant in a great location. 

Recently, I went with the prixe fixe menu...",Le Sacre Coeur
5,"Three of us went. Appetizers, cocktails, entrees, two desserts and service charge came to 75 pounds. Amazing. Back home it would  have been double that....",Le Sacre Coeur
5,"Went with my partner for lunch, and I have to say that we had an amazing experience! The ambiance is SO cute, very French, and warm. We both had 3 courses...",Le Sacre Coeur
5,"We are from the USA. By our standarts its the best pho vietnamese we've ever had.

Best vietnamese coffee

Best pho broth

Freshest spring rolls.

Not sure...",Sông Quê
5,"Great place, with authentic vibes. The bun is amazing and service is lovely. Respectful of social distancing rules as well.",Sông Quê
4,Hearty and delicious Vietnamese food.,Sông Quê
5,"So much good food to get, so sad I wasn't that hungry so I just had a mimosa, next time I'm ordering A LOT

The mimosa was fine, nothing special.",Mildreds
4,Casual 100% vegetarian restaurant offering an impressive variety of plant based fare. Almost anything on the menu can be prepared as a vegan option. In...,Mildreds
5,"Back in London.... it's been a while so i obviously had to go to my favorite restaurant Mildred's. Decided to switch it up this time, walk up the canal and...",Mildreds
5,"Visiting London it was a goal to find some of the speak easys/hidden bars throughout the city. The bar is located on a random, unassuming street with a...",Discount Suit Company
5,"Hands down one of the best-handcrafted cocktail spots I have EVER been too in my life.  If you don't know what you are looking for, you won't find this spot...",Discount Suit Company
5,"This has to be one of the best places I've had cocktails in my whole life!  It is an underground bar and it has the best, most inventive drinks!

You go...",Discount Suit Company
5,I came here for dinner after taking my mum shopping nearby. My mum's really hard to please so I had my fingers crossed because Le Garrick has been around...,Le Garrick
3,Wanted this place to be so good based on the reviews and it was just OK. When you are in London and have the opportunity to try various gourmet restaurants...,Le Garrick
4,"Great experience. First off the staff is awesome. Everyone from the bartenders to the servers really did a great job. 

We sat downstairs in one of the...",Le Garrick
4,We had a nice dinner here a few months back in March.  It has a great vibe and definitely is a hot spot.  If you can eat outside with the weather being...,The River Cafe
3,I've been coming here irregularly over a few decades. It has to be said that it really isn't what it used to be in terms with f from is at least . The decor...,The River Cafe
3,"It's a scene.

So, as someone else already pointed out, it's a trek to get to, even with London's fantastic underground. With that being said, it's a...",The River Cafe
5,I stumbled upon this place with my family and I'm so very glad that I did. It was a very VERY happy accident. It is a bright and lovely bouquet of a...,My Old Dutch
3,"Was ok...our pancakes were good but not life changing. Lots of fun flavors to try, but I think I would have preferred to just eat an English breakfast...",My Old Dutch
2,"High five to My Old Dutch for offering vegan options including vegan pancakes, vegan cheese, and vegan ice cream (but why no vegan butter for the...",My Old Dutch
4,We came in with a group of eight and were delighted by both the food and the service. Place is a little tight and if you're not into some loud decorations...,Tramshed
2,"My experience was disappointing at Tramshed. They put on a show that unfortunately, in the end, doesn't deliver. Their space is set up to accommodate large...",Tramshed
4,"Hype about the artwork? I get it, all themed, the huge piece of ""Cow and chicken"" the nutty, 90s? cartoon network show, I don't get so much, but sitting...",Tramshed
5,"Hoppers is the bomb. We got the ""taste of Hoppers"": everything was delicious, and we left stuffed. If you want less food (or to spend less money), you can...",Hoppers
2,"Really not great, I'm probably not the best person to review sri Lankan, but I can say a few things that stood out were
1. The lack of flavor for every...",Hoppers
4,Hoppers is a traditional Sri Lanka food that is unlike any others I have tried. I have always wanted to check out Sri Lanka but since I haven't ever been...,Hoppers
4,"Great coffee, chill bohemian vibe, and surprisingly friendly staff for this part of the world. The unique juxtaposition of the chill coffeeshop atmosphere...",Brill
5,"Very cute coffee shop hidden in exmouth market. I walked from kings cross station and needed a place to grab some drinks and rest. 

I ordered ice latte...",Brill
5,I stayed over Exmouth Market for a week on the first leg of my honeymoon. Each morning we'd troll the Market for breakfast. We didn't head into Brill until...,Brill
5,First meal in London on Christmas evening. Was searching high and low for a place open late. Went to one restaurant across town and found out they only had...,Salaam Namaste
5,"London, right? I can't remember. But I want to keep this review when I'm back there so I know where to go and can finish this. Geez. Sometimes life happens.",Salaam Namaste
2,"I really wanted to like this place. I read the reviews before I came, and headed over on a Tuesday night. Despite the place being half empty, they asked us...",Salaam Namaste
5,"Excellent food and hospitable.
Nice, small and quaint neighborhood spot that makes you feel like a local.
Prices were reasonable.",49 Cafe
4,"Easily a 4 stars. Convenient cheap and love the speedy service. The sandwiches are just great, the pasta man everything here is just amazing totally...",49 Cafe
5,"Really great breakfast! I had the hearty breakfast (scrambled eggs, bacon and sausage on toast), which was great. By the highlight was one of the best...",49 Cafe
4,Came here with a friend after some drinking. Great place for a greasy breakfast! Great value!,The Breakfast Club
1,The slowest service to ever exist. Ran out of chicken therefore our options were even more limited. Staff was extremely rude and food took extremely long...,The Breakfast Club
4,"I try to stay away from chain restaurants where possible, but The Breakfast Club bucks the trend for me. This location was in Shoreditch, a stones throw...",The Breakfast Club
5,"The lamb was possibly the best meat I've ever eaten of any type in any place. 

The lamb was possibly the best meat I've ever eaten of any type in any place.",The Scarsdale Tavern
5,This place was recommended so I thought I would give it a trying on my visit to London. What a spectacular recommendation.  This place is amazing. We had to...,The Scarsdale Tavern
4,"Friendly locals tavern! Nice beer selection...reminds me of pubs 25 years ago! 
Outside patio comfort for Smokin! And can eat outside as well! Bonus! Cozy...",The Scarsdale Tavern
4,I finally visited! Yorica is a great establishment because they stay true to their morals. All of their products are free of the 14 major allergens and...,Yorica!
5,"Ended up coming here twice during my last trip to London. The first was supposed to be for a quick snack/treat before getting dinner later that night, but...",Yorica!
5,"I miss Yorica! and I want to go back :(
I visited London a while back for a week, and came back here 5 times. I think I'm addicted.
Anywhere with vegan...",Yorica!
4,"Wow! 
By far the best aquarium I've ever been to!!!! 
This place was huge! My husband and I have made it a tradition that where ever we travel to we go to a...",Sealife
2,Now first of all we came to venue the main entrance had two lots of stairs with no ramp or lift for customers in a wheelchair. No for me seeing a member of...,Sealife
3,"I made a visit to Sealife London to escape the rainy, cold weather on a January afternoon. It was a nice way to spend a few hours, but wow, did I pay for...",Sealife
4,My husband and I visited this pub twice on our second visit to London. We were in town to see some shows at the theatres and this was conveniently around...,The Coach & Horses
5,"Finding out there was a vegan fish & chips at a proper English pub was a no-brainer 

Not taking rezzies, we walked into the maximum capacity pub & asked...",The Coach & Horses
4,"It was our first night in London. We had arrived late and were staying near Soho Square. We were hungry. Thus began the search for food. 

We walked around...",The Coach & Horses
5,Bill's is a great place in the UK with several locations to choose from. Food was delicious and so was the atmosphere. They even have a Christmas menu for...,Bill's
5,"If you want a great English breakfast in meat and vegetarian versions. I had the pancakes and syrup. Also, if someone could explain to me how desperate you...",Bill's
5,"Had a very positive experience at Bill's! The food and service were very good and the restaurant is also decorated nicely. Overall, it is a perfect place...",Bill's
5,"Decided to come here as I needed a good coffee and saw other reviews.

One of the best coffees I've had in London. Great place, relaxed atmosphere. It's a...",Espresso Room
4,"I've been missing my morning matcha ritual in Los Angeles, so I searched out the green. 

Espresso room has a cool vibe. I asked for a matcha latte with...",Espresso Room
3,"Went to Espresso Room in search of a place to sit and read my book in peace over a cup of joe. Sadly, I was upset to find that this cafe didn't really have...",Espresso Room
5,We were staying here in London and decided to get some Thai food.  We had seen this down the road from where we stayed.  We decided to give it a go.  It had...,Thai Taste
5,"Wow, what can I say. Do not let the upscale ambiance fool you, this is authentic and legitimate. I had the Panang curry and it was delicious. The sauce was...",Thai Taste
4,I came in around 9 on a Friday and it wasn't that busy as they were closing early for Good Friday. I didn't get any of those chips though.. the table after...,Thai Taste
5,I'm a Texan(so not vegan) and my wife is Australian( she happens to be vegan) and we both loved this restaurant. I was unsure about dining here at first but...,Gauthier Soho
4,This is one of the odder high end restaurants that I've been to but I'll get to that in a second. We had both tasting menus (omnivore and vegan). The food...,Gauthier Soho
4,"If it's true that you eat with your eyes first, you'll be in for a treat. Great thought was placed into the plating, and everything was presented really...",Gauthier Soho
5,Amazing food!! Everything was perfect down to the bread basket! Service fantastic too! An authentic Italian experience.,Portobello Ristorante Pizzeria
5,"It was 6.30pm on a Friday night and the two of us hadn't booked a table, but Portobello were happy to squeeze us in (although they were already pretty...",Portobello Ristorante Pizzeria
5,"Highly recommended by relatives who live nearby, we were swept in genuine Italian flavors! Every dish to perfection, cooked & flavors. Our only objection...",Portobello Ristorante Pizzeria
5,"I'm not sure which Pret I went into because they are literally in every street corner in London (I think it was this location, though not 100% sure), but it...",Pret A Manger
5,"Amazing place. There is one in every street corner haha, so you won´t have trouble finding it.  I love everyone of them. The food is awesome. The workers...",Pret A Manger
4,Good place to grab a quick hot and tasty breakfast. Organic coffee is a plus. Bakery is well stocked. Service is friendly and quick. This location is open...,Pret A Manger
5,"Didn't eat, but tasted a few brews. Ended up with a Strawberry Sour (really liked the sour), and a Raspberry & Rosehip Cheesecake IPA--not normally...",The Craft Beer Co
4,"One of my favorite place for beers. It is a chill place, offering a large choice of beers. 
The staff is always there when you need help and they are happy...",The Craft Beer Co
5,Amazing selection of beer. Great stuff from all over including some off the beaten path American beers. Had three delicious porters and really enjoyed...,The Craft Beer Co
5,"As a place A+
Staff A+ really nice and helpful 
Food A+ the chef really know what she's/he's doing 
One of the best restaurants I've ever been to",Pachamama
5,"Pachamama was a huge hit on our last visit to London. It's just the right mix of trendy and casual, and the food was exceptional. The beef short rib was a...",Pachamama
5,"Terrific tapas and drinks. To start with, padron peppers were spicy and set the mood. The corn and garlic tamales were a terrific follow-up. The peruvian...",Pachamama
5,"This hidden gem serves the best - crusty, fresh out of the oven - bread on the entire planet earth. Get the bread/Salumi/cheese starter and the pizza or a...",Portobello Garden Caffe'
5,"Just to get this out of the way; Notting Hill is done. Portobello Road Market is not the amazing market that it once was and has become a tourist trap, in...",Portobello Garden Caffe'
5,"Unbelievable. It's quite literally a hidden gem as it's not fully visible from the street. You have to walk through a vintage store to get to it, which...",Portobello Garden Caffe'
4,"Great location just across the street from Gloucester Road station. We had a fantastic meal. Wings, fish & chips, steak sandwich & Mac and cheese. Everyone...",The Stanhope Arms
3,"Stopped for lunch.  Great English ales.  I ordered the grilled ham and cheese.  It was okay.   Not enough ham and cheese, too much bread.    Maybe I ordered...",The Stanhope Arms
5,"Surprisingly good service, good food, and really good house music.

I stopped by the Stanhope Arms for dinner on a Saturday afternoon during a brief stay in...",The Stanhope Arms
5,"Great service- moderately priced - great views! 

On our last evening in London, we wanted to try a steakhouse near our hotel. Goodman's was the highest...",Goodman
5,"Great food, great steak  Arrived on time but dinner date was delayed in traffic. Very accommodating and inclusive. Great place right  on the river.",Goodman
4,A posh steakhouse located in the financial district around Canary wharf. Be prepared to spend good money here but the quality of the steaks is fantastic....,Goodman
5,"This is one of those places that definitely lives up to the hype. 

I saw pics online of their watermelon ice cream served in a watermelon (exclusive to...",Dominique Ansel Bakery
2,"Service is extremely slow here! 

Came for high tea when we were in London. They do high tea at only two times: 2:30 and 4pm. 

The high tea area is behind...",Dominique Ansel Bakery
5,I'm visiting this city for about a week and a good friend of mine who you still live in the area told me to come here period she said there was another...,Dominique Ansel Bakery
5,"#1 spot for a brunch around Mile End. The Pavilion Café is like a multi tool/Swiss army knife, it can be used in so many ways! Here, I'll list a...",The Pavilion Cafe
5,"This is the first cafe my boyfriend and I came to after landing in London and were so glad we found it. This cafe is small and quiet, it's located inside a...",The Pavilion Cafe
1,"While it's in a lovely vacation in the park by the pond, and the menu offerings sound so good, I have to give this place a 1 star as I had a pretty awful...",The Pavilion Cafe
5,"My very first time at LL and I definitely plan on going back. 
Without a doubt the best Italian restaurant I have ever visited, not only because of the...",Locanda Locatelli
2,Service and desert were excellent.  Appetizer of steak tartar was small.  Main of sucking roast pig was quite accurate---it sucked.  Thank goodness it was...,Locanda Locatelli
5,Outstanding authentic Italian restaurant in London. All dishes we tried were remarkable however Risotto all'Amarone and the pheasant ravioli stood out and...,Locanda Locatelli
4,"Nice spot for a Burrito. I had a Beef Burrito which had a generous amount of meat, it is not just a wrap of rice. In addition, meat was good and extremely...",Daddy Donkey Mexican Grill
4,One of my favourite Burritos in London...and luckily only a 10 minute walk form my office! That's made me a bit of a regular and I have not had a...,Daddy Donkey Mexican Grill
2,"This...might be the best burrito in London. Wow that's sad.

The good side - the meat appears to be high quality and the staff are really great. Went there...",Daddy Donkey Mexican Grill
5,"Wow. So we are here in London and honestly we had been so disappointed in so many of the food places...  until now. Mind you, we've been here a week...",Chicken Shop
5,For those new to London (like myself)... please do not get mad if you walk right past this spot.  I walked past it 2-3 times.  It is definitely a more...,Chicken Shop
5,"Located in a basement very close to the British Museum, this place was a happy surprise. Prices were reasonable and the chicken quality was very good. The...",Chicken Shop
5,"Great pizza, great atmosphere!

I LOVE this place, and you should never doubt a crowded restaurant even at 9pm on a Saturday night, living nearby I have...",Pizzeria Pappagone
5,"Came here for a late lunch/early dinner and it seemed like a good spot for families and their kids. We ordered the pizza parmigiana, lasagna, veal cutlet,...",Pizzeria Pappagone
5,This is a standout as one of our favorite locations that we dined at throughout our trip to Europe! We stayed in Crouch End and were looking for a quick and...,Pizzeria Pappagone
5,"If you're hanging out near the British Museum and are looking for some delicious fish and chips, then look NO further! The Museum Tavern has GOT YOU...",Museum Tavern
3,Wanted to come here for a quick bite to eat before we headed to the British Museum but this was a mistake. We waited almost 50 minutes for our food to...,Museum Tavern
4,"We enjoyed dinner at the Museum Tavern, located right across the street from the British Museum. Tables can be booked in advance (by telephone or online),...",Museum Tavern
5,"Just as great as I remembered....this was our 1st food stop visiting London and it was perfect.  We were sat immediately, food was served quickly, and we...",Wagamama
4,Wagamama is a japanese chain restaurant. There are several locations throughout London and there are a few in the US (NYC & Boston). While we were visiting...,Wagamama
4,Loved it. Midweek dinner around 7 and place was packed; lots of family style seating but also 2 and 4 tops. Asian fusion is best description. Had veggie...,Wagamama
5,"One of my go to pho places in London. The taste is authentic, prices are reasonable, service is quick and prompt.",Sen Viet
5,"I would love to recommend this restaurant to all
Vietnamese who is travel to London, bún cha ca is the best , and Pho , people here is so nice , friendly ....",Sen Viet
2,"I would describe my experience here as very underwhelming. It seemed promising because of the reviews, the great smell when entering and the amount of...",Sen Viet
5,"The absolute best. Great prices and the food is wonderful. BYOB as well. It is a small place, so prepare to wait if busy. They will call your mobile when...",Patogh
5,We were looking for some good place to have kabob and walked by this restaurant and decided to give it a try. The restaurant is small in the inside but food...,Patogh
5,"Very good Middle-Eastern restaurant with good food and prices. Although we were three people, the waiter suggested us to share a mixed plate of entrees and...",Patogh
5,Myself (omnivore) and my wife and daughter (both vegetarian) were visiting London for a weekend and after a long day enjoying all that London has to offer...,Vanilla Black
4,"Vanilla Black offers a fancy, inventive vegan-friendly tasting menu that was largely delicious. 

As you can see from my photos, we tried a few things, but...",Vanilla Black
4,"Come at lunch to take advantage of their very well priced prix fixe menu. We had two courses plus a bottle of wine and it all came to £80. Great value!

The...",Vanilla Black
5,We stopped by Comptoir Libanais  after the Natural History Museum and were happy to see all the outdoor seating on such a beautiful day. We ordered olives...,Comptoir Libanais
5,Amazing and can't wait to return. Didn't think I was a fan if the food but was pleasantly surprised. Presentation ultimate! The scenic setting of wall art...,Comptoir Libanais
4,"After walking 19,849 steps, amounting to 8,7 miles, I was parched and hangry AF. Not that we hadn't been stopping to refuel, but sightseeing took a toll...",Comptoir Libanais
5,"I guess they took the bad reviews to heart because I was not disappointed. My meal (beef wellington) and all the sides were delicious, perfectly cooked,...",Roast
2,Checked in at 4PM on a Sunday for our reservation. The check in wait was too long for no apparent reason. We weee seated around 4:20PM. The restaurant has a...,Roast
5,"Amazing experience. Awesome traditional roast dinner. 
Cooked to perfection. The yorkies were simply awesome with gravy. Will come back for sure.",Roast
5,"An exceptional tour of an exceptional place.  This tour is only offered during the summer for a few months and is the only way to actually ""tour"" the...",The State Rooms at Buckingham Palace
4,The State Rooms at Buckingham Palace are only open to the public for 10 weeks a year (July to September) and a few selected dates in the winter and spring....,The State Rooms at Buckingham Palace
4,"Big tourist location! When I first arrived, there were hordes of people wanting to take photos outside the palace gates, and take photos of the iconic...",The State Rooms at Buckingham Palace
5,Wagamama hit the spot; it was exactly what my bf and I were craving. We love a good Asian fusion spot and their menu is full of crave worthy options. I...,Wagamama
4,"I really appreciate the adventurousness in the food choices. In the US, you would rarely find ginger on yaki udon, but it adds a brightness to the dish....",Wagamama
5,"My first DJ trip to and gig in London England, {a good bit of time ago -- last millennium} the BBC British DJs hosting me, were talking about how we are all...",Wagamama
5,"This is a place everyone should put on their ""10 Must-Visit Pubs in the UK"" checklist. It's the tiniest pub I have been to and I wanted to be there for...",The Dove
3,"Really cool, old pub. Apparently a British song was penned here sometime in the 1700's. 

Went here for dinner on 18/2/20 with some locals.

Had the duck...",The Dove
4,"Quiet and by the Thames, this is a place I love. Pub steeped in history and small enough not to be a Gastro Pub factory.

So typical, I usually go back...",The Dove
5,"This place was amazing. They took our party of eight on the spot and the waitresses were very nice. The food came out very warm, tasty, and quick! I highly...",La Pappardella
4,I had as an appetizer the pizza dough baked with tomato sauce and garlic.   It was okay.  The piece de resistance was the saltimbocca a la romana.  Veal...,La Pappardella
4,This Italian restaurant was the first we found that advertised veal dishes.  We were first ordered pizza bread and house rose wine to accompany it.  I will...,La Pappardella
5,"Mr. Fogg's Residence. What a place..

Mr. Fogg's is a cocktail bar located all around London with different themes varying from household items, to...",Mr Fogg's
5,This was such a gem to find. I went here with my fiancé on a Tuesday I believe and wow was it packed! The doorman was so lovely and managed to get the...,Mr Fogg's
5,"I had been here before for cocktails, as it's close to my fave hotel in London, but this was the first time I've been to their Tipsy Tea, and I loved it! I...",Mr Fogg's
4,"I was attracted to one of the ""specials""...a burger called The Southerner.  How fitting, right?  It had pimento cheese on it, which is something I can't...",Haché
5,"Wow!! Best burger I've ever had.
The portabello burger was amazing and I could not stop eating the truffle cheese fries even though I was full. SO GOOD!",Haché
4,"Stopped in due to other reviews on Yelp on a Saturday during Camden Market. Great food and attentive service. Unfortunately, due to how busy it was, the...",Haché
5,"As an American, I must say how I impressed I was by the burgers this place made. They were cooked perfectly medium rare and all the toppings were placed...",Burger and Shake
5,"Wonderful moment in this small, nice and cute restaurant. The pulled pork burger was one of the best burger I have ever eaten, and I have been to the US !...",Burger and Shake
5,"5 out of 5!! Phenomenal and attentive service/staff. Delicious burgers, best i've ever had ! The beers were chilled to perfection, and the onion rings were...",Burger and Shake
5,We came here last year in April one morning to celebrate a birthday. The food is lovely and the staff are very helpful too. The range of dishes that are on...,Chinatown
5,"This is the best Chinatown I like. Clean, organized! 

I went to many Chinatown and this one in London is the best! London Chinatown is not very big, but...",Chinatown
4,"The red-hot-colored string lights and hundreds of hanging Chinese lanterns overhead will pull you in. The yummy food smells keep you there a bit, then...",Chinatown
5,This is a beautiful museum located in a prime location. They have a fantastic view of the canal and Eiffel Tower from their courtyard that they also share...,Musée d’Art Moderne
5,"Amazing museum. Spent over an hour here when me and my wife visited in December. The art work is beautiful, if you admire art a lot you could easily spend a...",Musée d’Art Moderne
4,"Wow.  What a treat for your senses.  The Raoul Dufy commissioned ""Electricity Fairy"" is a wonderous sight.  The vivid colors, 110 inventors and scientists...",Musée d’Art Moderne
5,Outstanding food. Partly unusual combinations. For me always a must go to in Paris. Price level is a bit high but worthwhile every cent.service is very good.,Ripaille
3,Was staying in Paris for the first time. My husband and I wanted non touristy spots do found this on Yelp and in our neighborhood. We ordered the beef steak...,Ripaille
4,"Great restaurant, interesting food, good service.

Definitely make a reservation in advance as it's very small and rather popular.",Ripaille
4,Great little dive bar in the Marais with an incredibly friendly wait staff. Cool ramshackle decor of odd chairs and beat-up couches. Drinks were good and...,L'imprévu Café
5,"Perfect spot to duck in on a cold night! Intimate & welcoming, with a little edge. Menu is diverse and delicious. Soothing teas with great flavor! Adorable...",L'imprévu Café
4,"A peacefull place for a drink or tea in a busy district (les halles).
The decoration is extravagant and makes it a funny place to chill out, on a barber...",L'imprévu Café
5,We found this quaint restaurant through Yelp and it was very close to the Marriott that we were staying at. When we arrived for our 8:30 reservation we were...,La Vie d'Ange
5,"Love this place. As noted by other reviewers, this is just down the block from the Marriott. Well within walking distance. No printed menus here.  Owner has...",La Vie d'Ange
5,AHmazing food!  The presentation is amazing and the food tastes so so good!  Mom & pop shop . The wife cooks and the husband served the food. The service is...,La Vie d'Ange
5,"Not many places in Paris are open on Sundays, so was very happy to find Les Fabricants. It's cash only, but quite affordable. The food did not disappoint....",Les Fabricants
5,This is now one of my favorite restaurants in Paris! Good things about this place: 1. The portions are pretty big! 2. The servers are really friendly and...,Les Fabricants
5,This restaurant was by far the best dining experience I had in Paris.  The staff are all exceptionally friendly and speak English.  They seemed genuinely...,Les Fabricants
4,"Great restaurant in the 1er Arrondissement down in a warren of streets off the Rue St-Honore. I had gone (alone) without a booking, and was immediately...",L'Absinthe
4,This is a good spot in the 1st arr. We came here on our first night and had an enjoyable meal. The restaurant is located at the end of a strip with a lot of...,L'Absinthe
4,Best meal we had during our trip! I am still dreaming about those escargots (I had an entire dozen by myself) and the foie gras starter my boyfriend got was...,L'Absinthe
5,"A few years ago, my friends and I were wandering around the neighbourhood looking for food because the place we were going to was closed. We passed by Bong...",Bong
4,"BooBoo and I were suppose to go a  vietnamese place around the corner but they were cash only so we came to the backup Bong.
Its a legit Korean spot not too...",Bong
4,"While in Paris, I was craving Korean food and did a yelp search. Bong was one of the top results and I was willing to splurge a little. The food was...",Bong
5,This was a divine experience and one of my best meals in Paris so far. The server was very accommodating and spoke English with us and he even helped me...,Café Charlot
5,"Amazing place, great food and even better service.  It was my last night in Paris and I was growing tired of the poor quality food.
 This place saved my...",Café Charlot
4,"Came here for breakfast and had the eggs Benedict. It was good. Eggs were nicely poached, bacon was large and crisp and the hollandaise sauce was good - not...",Café Charlot
4,"We did both a day river tour and a sunset one... Mostly to see as many sites as possession ible during our stay.
Both were great deals, very relaxing and...",Quais de Seine
4,Only a river but very beautiful and huge part of French history. Nothing like a walk along this river in the summer,Quais de Seine
5,"The perfect dinner on an early August evening. We had planned on a particular destination for dinner, but they were closed for holidays. We took an ""on the...",Braisenville
5,"My boyfriend and I came as tourists and we had our first ooey gooey romantic French experience at this restaurant all thanks to our very charming,...",Braisenville
1,I have been traveling in France for two weeks and ended the trip in Paris for a week. This is the worst food experience I've had in several years in any...,Braisenville
5,A wonderful surprise to come across such a surprise in a small location. Staff could not be any nicer. We stayed here for 2 hours laughing with the...,L'Echoppe de Paris
3,"The burger looked not as delectable as it appeared in the online photos. It tasted good though, even as the number 1 taste sensation was of too much salt....",L'Echoppe de Paris
5,"My kids and I are visiting Paris for the first time, it's Wifey's 3rd visit... Anyway, we took the recommendation of our Airbnb host and stopped in for...",L'Echoppe de Paris
5,Excellent food. Friendly service. We are from nyc and we don't speak French but they had an English speaking waiter who was very helpful. I also had a...,L'Inédit Café
4,"On my first day in Paris, my friends and I wanted to grab a quick bite at a café and ended up here. It was really scary because none of us spoke French so...",L'Inédit Café
5,"Just moved into Picpus, woke up hungry on a Saturday morning and Bam found this spot. Lovely bistro tucked in a cool bustling street.  Service was prompt...",L'Inédit Café
5,"We had the best time at Le Buisson Ardent!
We were staying in a hotel not far from here and decided to pop in for a bite.

We managed to snag a table for...",Le Buisson Ardent
5,Traditional French bistro- offers great quality of topical French dishes and excellent service in a historical setting. Most definitely recommend this...,Le Buisson Ardent
5,"Definitely a cut above the ordinary, Le Buisson Ardent is quite a special dinning experience in the Latin Quarter. Before extolling the deliciousness and...",Le Buisson Ardent
5,"Originally came for Berthillon, but it was unfortunately under renovation when we visited : / BUT I wasn't too disappointed because Amorino was a block...",Amorino
4,"This is a cute little bakery shop that sells assorted flavours of gelato, crepes, and macarons. 

The gelato is displayed beautifully in the glass case....",Amorino
5,"So good and so pretty!

We got a classic cone with four flavours in a shape of a flower. We got mango, coconut, cheesecake and black cherry. My favorite...",Amorino
5,First time here. Food was creative and tasty(their take on Pork belly and Korean chilly sauce was very very interesting). Plates were well decorated. Wine...,Monjul
4,Overall 4.25- we had a lovely time! The staff was very nice and spoke great English. We were the only English-speaking patrons in the restaurant the whole...,Monjul
3,"One of the most interesting and creative menus I have seen! Started with the carrot cake with pistachios- Carrot and cumin mousse, yellow carrot grout, lime...",Monjul
5,"Reviews were very mixed, but this was a creperie in the area that was open on a weekend, which narrowed the field significantly. We have some other...",Crêperie Traditionnelle
5,"What a great find!  A very quaint place with limited seating but looks the part, and happy to say plays the part, and well.  There were not many out of...",Crêperie Traditionnelle
5,"This is a quaint place tucked away in a lively part of Paris. It's very mom-and-pop, the staff consists of the chef/owner and a waiter. For all anglophone...",Crêperie Traditionnelle
5,"Delicious gelato in a fun location. Perfect for after dinner dessert. Had framboise and straticella gelato, around 3.50 euro? Best I've had outside of Italy!",Amorino
5,Asked if I wanted a flower ice cream. I declined as I would just look at it all day and not eat it. . It's the sad truth. Then I realized that I missed an...,Amorino
5,Love amorino! They're everywhere in Paris. Lots of vegan fruity flavors as well as a chocolate sorbet! Everything is organic and is so refreshing. The...,Amorino
4,"This was a wonderful find in Paris on a busy street replete with various little shops and eateries. Having a craving for Italian, this place caught our eye....",Little Italy Caffè
5,"I found this place with the help of Yelp near my Airbnb. I was in the mood for pasta and found the little italy cafe nearby. In Paris, the cafes are very...",Little Italy Caffè
3,"Tha pasta here was pretty average. I asked the server what the best thing on the menu was, some pasta with tomato sauce and cheese and its was alright....",Little Italy Caffè
5,This place we found as a late-night dinner. We were walking around Paris all day and we just finished at the Lourve. We were all hungry and were looking for...,Chez Vous
5,"HIDDEN GEM! 

They have a nice mix of dining tables, bar stools, and lounging sofas, so there were dates, friends and families all dining together in close...",Chez Vous
4,"I got a free wine from checking in! We did exchane for a beer though which was good as well! 
The foie gras is really good. We had the gambas as well which...",Chez Vous
5,"Everything on the plate was fantastic.  I had the duck and my wife had the veal,  both cooked great.  Her potatoes and my polenta were absolutely delicious....",Le Parc aux Cerfs
5,Excellent restaurant with new menu frequently.  Always try to eat there when Paris.  Outside the tourist area but near Montparnasse   Better to make a...,Le Parc aux Cerfs
5,"The ambience is wonderful at Le Parc Aux Cerfs. It's very modern and trendy. It doesn't have the typical Parisian look, in fact, it almost came off as more...",Le Parc aux Cerfs
5,This was one of the best meals I had when we were in Paris. My recommendation is get there before opening if you do not have a RSVP. Philippe so graciously...,La Cuisine de Philippe
