tsne1,tsne2,label,label_predicted
64.84619,12.13911,food,3
56.5323,-3.124999,food,3
37.858932,2.5884573,food,3
30.854267,17.650387,food,4
45.743084,14.678754,food,3
37.08142,-5.9316177,food,3
53.796864,-11.756606,food,3
52.43732,18.388916,food,4
61.74826,-0.2357263,food,3
56.364822,-16.595713,food,3
44.367065,5.8213477,food,3
51.81785,-12.838757,food,3
20.654358,-11.179488,food,2
35.84618,33.341793,food,4
25.175163,-1.2079211,food,3
40.542492,-16.193634,food,3
45.809513,2.233389,food,3
53.814434,-1.2912271,food,3
46.473274,-18.342777,food,2
46.536163,-15.957501,food,3
56.382183,4.858653,food,3
49.95126,0.56128645,food,3
46.21442,-4.7935815,food,3
42.435146,5.0893826,food,3
43.682877,10.778431,food,3
39.967678,-2.2606995,food,3
40.679886,-23.482445,food,3
62.473106,-1.8602468,food,3
45.84469,-17.660418,food,4
58.146004,-10.482498,food,3
28.107487,2.3566833,food,3
37.44279,-21.540956,food,4
55.673286,0.40127358,food,3
53.055305,7.2408814,food,3
65.87292,-15.913706,food,3
43.93251,-13.438012,food,2
60.65513,5.2407227,food,3
52.62771,-10.066921,food,3
69.88889,3.595251,food,3
20.100784,4.989924,food,3
10.709815,17.446413,food,0
56.169285,16.621101,food,3
29.912546,17.03269,food,4
46.15759,7.0971394,food,3
66.22163,-11.153695,food,3
42.32097,22.525995,food,3
46.997425,38.988766,food,4
72.021324,2.1845357,food,3
25.316858,1.4577104,food,4
39.748894,-8.359408,food,3
58.26901,-1.817395,food,3
33.617508,6.5946665,food,3
61.074486,-7.6912622,food,3
48.066067,-20.004154,food,3
76.30254,-3.3140938,food,3
47.894756,-5.1540585,food,2
56.22842,6.231077,food,3
67.14084,3.3297634,food,3
58.722748,-0.39790407,food,3
44.396023,7.4667144,food,3
58.37593,-12.758958,food,3
60.104527,-19.448553,food,3
66.83208,-2.6247656,food,3
56.135887,10.672574,food,3
16.290873,1.1491915,food,2
53.402485,2.2391946,food,3
43.52231,17.956682,food,4
54.587162,14.637834,food,3
75.418945,-10.533784,food,3
-24.477991,48.49262,food,3
51.70258,24.66774,food,3
41.93566,22.515923,food,4
32.496445,-34.250984,food,3
70.3012,-8.963601,food,3
33.940235,-4.4292912,food,3
43.31828,8.868955,food,3
47.59304,-10.025973,food,3
44.44642,12.604115,food,3
54.445232,-1.4079922,food,3
54.551476,-19.480442,food,2
45.827877,-0.127786,food,2
25.258657,1.4537029,food,4
39.701225,13.598283,food,3
62.83553,-12.769183,food,3
55.230076,16.961966,food,3
42.88334,15.9021015,food,3
46.336193,12.170512,food,3
36.889782,-14.407935,food,3
48.81247,19.292356,food,3
-8.960147,4.6752505,food,0
59.584064,-20.114271,food,3
25.170263,-12.75245,food,3
59.785957,-4.4523873,food,3
69.24329,-1.5268959,food,3
52.726196,8.538541,food,3
44.031986,-7.346936,food,3
73.031586,5.722333,food,3
39.213486,-9.092437,food,2
15.819563,24.59431,food,4
68.16441,-2.5053313,food,3
73.13445,5.872832,food,3
65.91703,3.9356701,food,3
58.6462,-14.539286,food,3
38.057785,-9.695531,food,3
51.702595,24.667751,food,3
35.27707,-0.224827,food,3
19.45825,18.002626,food,0
56.732155,4.8526235,food,3
25.816212,-8.97071,food,3
49.10431,-17.739231,food,3
45.99272,-19.227343,food,3
64.74543,-22.580265,food,3
66.20162,-6.1327977,food,3
44.695614,-2.994706,food,2
64.75784,-3.5819025,food,3
42.469814,2.4720943,food,3
52.067814,2.7125778,food,3
43.613174,7.1084967,food,3
37.65138,14.434931,food,3
33.500473,-2.101774,food,2
55.075214,16.2273,food,3
68.508194,-4.4105883,food,3
45.774574,-5.2460127,food,3
-12.901965,33.553265,food,0
66.055,-5.488145,food,3
50.96744,1.3047348,food,3
2.7749789,-29.380323,food,2
61.145588,-8.126053,food,3
30.760977,-0.85589284,food,3
72.48723,-10.405681,food,3
56.05126,-21.334349,food,3
71.07789,-0.62692934,food,3
38.910774,10.277012,food,3
35.323563,5.459012,food,3
55.832764,-13.288528,food,3
58.980865,0.0056203147,food,3
46.054073,-0.34562913,food,3
48.311775,-6.407007,food,2
56.095657,15.097565,food,3
63.445038,-1.0493988,food,3
13.241579,-0.23443992,food,2
38.334385,-3.6028016,food,3
21.321033,27.347544,food,4
37.620346,-21.076746,food,2
15.42107,8.448881,food,4
50.33603,-8.885394,food,3
60.73038,-11.512136,food,3
32.304665,9.204953,food,4
59.980488,0.874316,food,3
62.49078,0.5000422,food,3
50.59155,-22.491005,food,2
-11.298176,37.940163,food,4
50.85875,12.241152,food,3
44.914845,4.522509,food,2
31.744488,-13.68652,food,4
-43.522243,-0.9962692,inside,0
-17.036016,5.840199,inside,0
-44.643402,19.918877,inside,0
-19.44463,-6.6980696,inside,0
-53.608322,16.469097,inside,0
-28.830017,35.236744,inside,0
-31.020132,21.335289,inside,0
-25.445581,-22.892748,inside,0
-25.581789,23.0489,inside,0
-45.622845,4.038462,inside,0
-18.127705,28.15683,inside,0
12.37211,18.064795,inside,4
-18.60955,1.41189,inside,0
-18.692923,31.548403,inside,1
-36.429443,7.855038,inside,0
-41.51051,9.507513,inside,0
-42.66739,-2.3020325,inside,0
-34.600975,-3.7354233,inside,0
4.1822605,-45.218987,inside,2
-34.737076,-22.404713,inside,0
-25.743307,4.242076,inside,0
-22.804972,-3.2161577,inside,0
-36.188908,-39.308258,inside,0
-25.038414,-12.058186,inside,0
-7.870894,-9.090493,inside,0
-37.768368,8.128254,inside,0
-25.88708,31.311758,inside,0
-25.61298,33.567524,inside,0
-42.893833,1.6674291,inside,0
-37.251293,-5.436799,inside,0
-15.684296,10.4960985,inside,0
-24.985926,8.148002,inside,0
-22.16431,18.706453,inside,0
-32.67429,8.524688,inside,0
-53.428017,16.361849,inside,0
-44.308983,0.9220628,inside,0
-34.211124,-25.745977,inside,0
-32.39312,15.93123,inside,0
-23.415676,-18.63337,inside,0
-24.546104,20.911814,inside,0
-37.687443,2.4867432,inside,0
-28.33214,-5.0186563,inside,0
-23.057074,-20.230711,inside,0
-32.055927,-6.3644576,inside,0
-42.163227,-2.9160457,inside,0
-27.132559,32.99936,inside,0
-36.2967,32.928356,inside,0
-28.133957,-8.801265,inside,0
-48.61224,25.58726,inside,0
-43.925945,-7.2341743,inside,0
-15.651059,-1.7636825,inside,0
-7.98167,8.81017,inside,0
20.039515,4.8709464,inside,3
-48.08495,-21.78466,inside,0
-24.07445,7.397263,inside,0
-31.787394,11.428007,inside,0
-40.532646,19.684992,inside,0
-33.137424,-2.423683,inside,0
-43.500084,11.551702,inside,0
-15.984471,11.144042,inside,0
-29.846453,2.8085084,inside,0
-28.553467,3.3901184,inside,0
-27.68574,-26.323442,inside,0
-27.819813,-2.2134218,inside,0
-33.10331,-8.922884,inside,0
-15.936872,-6.8453264,inside,0
-58.595478,-1.0062878,inside,0
-41.870388,5.779724,inside,0
-32.39942,13.383382,inside,0
-35.42765,-4.685972,inside,0
-19.636845,-21.515448,inside,0
-37.263527,17.20528,inside,0
-31.528769,10.617151,inside,0
-28.250738,4.4356484,inside,0
-22.225325,13.598163,inside,0
-14.148902,2.3304348,inside,0
-22.40521,5.89743,inside,0
-27.375177,35.36495,inside,0
-29.209618,-28.017485,inside,0
-22.2555,36.739674,inside,0
-32.04307,2.8571732,inside,0
-22.460644,7.615653,inside,0
-33.71288,20.309153,inside,0
-21.27956,-27.776566,inside,0
-23.891623,11.518338,inside,0
-27.58873,38.438137,inside,4
-25.806673,-12.481658,inside,0
-29.650179,-5.3479524,inside,0
-20.016195,27.733372,inside,0
-26.575155,32.636414,inside,0
-40.496006,7.985859,inside,0
-30.534967,46.329144,inside,0
-52.251495,16.013416,inside,0
-27.386017,25.480555,inside,0
-18.126152,17.456955,inside,0
-41.060474,-1.6752692,inside,0
-9.818434,-2.6650667,inside,0
-14.547082,26.249777,inside,0
-22.121325,19.497868,inside,0
-35.784756,-5.822112,inside,0
-13.837939,38.193188,inside,0
-28.665745,8.105063,inside,0
-42.657024,38.596603,inside,0
-40.810795,1.0375638,inside,0
-35.141098,17.757568,inside,0
-42.034286,-7.1952777,inside,0
-37.478275,-8.008158,inside,0
-32.06112,25.545275,inside,0
-32.462822,-32.729267,inside,0
9.436228,7.3807807,inside,4
-0.17055362,-6.9120345,inside,0
-39.934803,-25.1395,inside,0
-31.8713,11.444395,inside,0
-9.625899,15.73019,inside,0
-33.44509,6.6922216,inside,0
-33.69335,-11.384206,inside,0
-27.146152,-27.790815,inside,0
-27.871883,-31.273441,inside,0
-19.980701,4.948469,inside,0
-35.53991,4.7237887,inside,0
-24.506506,48.490925,inside,3
-34.63473,7.2721314,inside,0
-29.666359,26.38398,inside,0
-42.290405,8.456565,inside,0
-48.4792,5.0041337,inside,0
-22.36959,-2.6288824,inside,0
-30.909441,11.463402,inside,0
-43.04554,16.857664,inside,0
-4.7309165,9.3762,inside,0
-13.644451,39.304768,inside,0
-28.398752,5.8677735,inside,0
-33.64927,28.470732,inside,0
-29.66688,28.228899,inside,0
-18.945438,6.2365623,inside,0
-38.709534,21.749327,inside,0
-27.017717,-17.53018,inside,0
-29.314968,11.8385,inside,0
-26.381075,-12.998789,inside,0
-23.786232,14.140726,inside,0
-29.893555,-5.9063163,inside,0
-23.874653,14.57966,inside,0
33.77751,-26.106405,inside,4
-40.952755,25.233501,inside,0
-32.923367,33.930832,inside,0
-3.0552351,-2.6483967,inside,0
-16.672445,11.3325815,inside,0
-31.593554,30.081987,inside,0
-38.563557,17.330118,inside,0
-47.23365,11.790745,inside,0
-34.371906,-7.422972,inside,0
-18.477272,-7.656066,inside,0
-21.254574,-0.549209,inside,0
-25.643753,12.076816,inside,0
-41.321,-25.344362,inside,0
-26.062506,0.3034055,inside,0
-45.34493,42.13737,inside,0
-45.34493,42.13737,inside,0
-13.686343,18.82631,inside,0
-17.430006,12.491212,inside,0
7.636157,-7.577251,inside,0
-26.36074,5.5825343,inside,0
-38.48947,11.712185,inside,0
-27.172508,25.447235,inside,0
26.797564,-28.327179,inside,2
-21.739225,6.6787186,inside,0
-24.5462,23.366528,inside,0
-45.48214,5.7182918,inside,0
-29.754704,0.85832155,inside,0
-14.530316,30.620537,inside,0
-31.32562,31.033228,inside,0
-35.314655,-0.56135803,inside,0
-45.90593,19.77615,inside,0
-42.10471,27.786196,inside,0
-38.205284,9.928237,inside,0
6.7338047,5.389242,inside,0
-51.603214,21.639112,inside,0
-30.646864,31.945171,inside,0
-18.59942,16.374529,inside,0
-25.410982,44.136307,inside,0
-20.916426,-9.957465,inside,0
-33.480373,0.83826244,inside,0
-24.971634,21.501495,inside,0
-27.89272,-1.9559209,inside,0
-34.11915,11.721649,inside,0
-30.914122,46.79444,inside,0
-1.0802823,-15.045473,inside,0
1.0999706,-17.328321,inside,2
-28.960686,-19.223248,inside,0
-22.095686,-5.906153,inside,0
-35.66303,2.538344,inside,0
-18.637024,28.561682,inside,0
-37.335682,39.972214,inside,0
31.473198,-13.741086,inside,2
-29.615208,10.143895,inside,0
-24.615004,29.688557,inside,0
-21.120018,7.658341,inside,0
40.650024,-6.8849015,inside,3
-32.80417,-12.340431,inside,0
-26.286573,29.228752,inside,0
-55.566998,23.93691,inside,0
-32.97797,20.52952,inside,0
-37.51363,7.1663213,inside,0
-36.701103,35.64267,inside,0
-50.935116,7.6437106,inside,0
-16.093763,18.875313,inside,0
-25.747385,3.011722,inside,0
-45.68176,11.201196,inside,0
-39.953133,-7.3057637,inside,0
-25.557526,8.599978,inside,0
-37.068974,1.7864159,inside,0
-26.11597,14.729868,inside,0
-39.164314,2.8111506,inside,0
-48.473408,14.076577,inside,0
23.808289,9.734609,inside,4
-33.285397,4.5116396,inside,0
-37.96921,7.604881,inside,0
-42.66122,12.659885,inside,0
-24.058683,25.997425,inside,0
-46.192608,0.67737603,inside,0
-19.815954,40.670303,inside,0
-29.42702,15.777577,inside,0
-40.07181,9.988885,inside,0
-33.633373,11.323893,inside,0
-18.735794,28.798952,inside,0
-19.462198,28.084946,inside,0
9.475776,7.4347267,inside,4
-32.937973,7.817029,inside,0
-26.35162,28.47585,inside,0
-23.144327,35.524746,inside,0
-45.01046,7.25849,inside,0
-26.124521,-14.35753,inside,0
-38.354576,6.102314,inside,0
-22.562231,8.212442,inside,0
-6.4399257,-6.6247454,inside,0
-27.227226,27.635136,inside,0
-42.775597,1.307233,inside,0
-30.790016,5.511469,inside,0
-22.580864,1.5276898,inside,0
-29.333584,-0.80088985,inside,0
-19.655539,-11.921802,inside,0
57.053123,-9.833864,inside,3
-18.242573,18.740232,inside,0
-45.67922,9.887379,inside,0
-24.73131,35.015446,inside,0
-15.83998,-13.092595,inside,0
-44.69021,14.678226,inside,0
-28.679739,20.20084,inside,0
-22.564772,33.57599,inside,0
-43.174644,10.835392,inside,0
-11.120897,12.276737,inside,4
-5.022743,-11.435402,inside,0
-26.620642,37.355865,inside,0
-27.858229,17.307701,inside,0
-38.725708,-5.039097,inside,0
-43.669262,8.750012,inside,0
-29.95497,-12.776564,inside,0
-31.563046,-4.2439537,inside,0
-16.397705,-5.4653115,inside,0
-47.981617,16.667225,inside,0
-22.29178,21.215567,inside,0
-30.682146,5.6085215,inside,0
6.6051054,1.9397993,inside,0
-25.640017,25.003447,inside,0
-30.647287,-6.165671,inside,0
-10.322728,-14.95113,inside,2
-38.543053,-31.75466,inside,0
50.159073,-31.526264,inside,3
-29.518066,14.39317,inside,0
-30.333755,2.5456226,inside,0
-24.519,35.193687,inside,0
-15.195293,2.3162696,inside,0
10.193714,-48.331146,inside,0
-38.775093,21.974617,inside,0
-27.732151,28.073082,inside,0
-25.412848,6.467182,inside,0
-24.950745,38.23123,inside,0
-8.336214,12.389074,inside,0
-29.298779,21.911816,inside,0
-37.031017,-30.70105,inside,0
-40.105328,2.7561042,inside,0
-44.913914,-11.805818,inside,0
-33.55595,-0.6512476,inside,0
-30.743021,22.857456,inside,0
-33.18596,-20.943705,inside,0
-39.551613,20.41805,inside,0
-27.717236,2.2699356,inside,0
-36.068867,-2.4089553,inside,0
-11.667732,2.620942,inside,4
-37.796654,0.4208956,inside,0
-25.176311,-13.854791,inside,0
-22.7828,1.5923152,inside,0
-42.657024,38.596603,inside,0
-28.2771,17.718443,inside,0
-30.678171,-7.6742,inside,0
-29.102673,22.345497,inside,0
-45.2228,25.272585,inside,0
-28.081532,2.9365094,inside,0
29.176842,7.442938,inside,4
-23.078875,29.85137,inside,0
-30.382994,-33.920383,inside,0
-21.51894,35.04835,inside,0
-38.980003,11.182459,inside,0
-39.649006,-20.62398,inside,0
-35.349636,5.2854285,inside,0
-30.002832,4.4956713,inside,0
-32.19572,1.4270126,inside,0
-32.7121,10.369105,inside,0
-6.5380254,21.913706,inside,0
9.264513,19.606895,inside,4
-23.09658,10.026322,inside,0
-39.235455,13.177109,inside,0
-24.293964,13.07373,inside,0
-31.734652,32.663273,inside,0
-34.946465,18.064558,inside,0
-14.9451475,-5.72051,inside,0
-42.0772,-0.36357996,inside,0
-29.542316,-22.564068,inside,0
-14.807345,36.001408,inside,0
-34.02922,3.0895798,inside,0
-21.526207,9.351759,inside,0
-24.599056,31.939028,inside,0
-33.01534,-27.487108,inside,0
-21.787073,28.15415,inside,0
-33.189034,-24.72128,inside,0
-21.541931,-0.035943557,inside,0
-31.171017,0.15117542,inside,0
-5.2547164,18.534994,inside,0
-26.497982,2.5090015,inside,0
-46.60185,11.486423,inside,0
3.4853582,2.7787316,inside,0
-32.374077,-1.8260485,inside,0
-27.76503,2.1815226,inside,0
-21.473,26.16662,inside,0
-24.567732,-2.983934,inside,0
-29.188557,31.742262,inside,0
-44.539223,8.636456,inside,0
-21.639587,-13.6866045,inside,0
-33.173874,-16.237877,inside,0
-22.609291,-3.2872517,inside,0
-21.878805,3.5733688,inside,0
-29.899494,-3.0063322,inside,0
-25.680252,-13.616661,inside,0
-44.990475,12.32383,inside,0
-29.284071,1.1669637,inside,0
-29.021608,15.761141,inside,0
-51.088127,7.6451306,inside,0
-34.673313,5.655803,inside,0
-24.769966,10.713009,inside,0
-33.774117,-0.043926865,inside,0
-12.759609,14.649488,inside,0
-36.81505,11.177191,inside,0
-34.805504,-19.795002,inside,0
-7.2880797,0.541275,inside,0
3.0493531,6.929287,inside,4
-36.628838,-3.94006,inside,0
-42.861683,6.6497173,inside,0
-19.362263,-2.7286942,inside,0
-33.51054,9.420275,inside,0
-40.20567,-3.9646425,inside,0
-17.250439,-0.006387975,inside,0
-19.283228,29.832762,inside,0
-35.52716,34.034103,inside,0
-32.29127,9.73845,inside,0
-17.748123,4.8296337,inside,0
-20.122837,2.8912163,inside,0
-19.235638,-7.5401735,inside,0
-12.281379,-4.5038295,inside,0
-45.739246,11.156974,inside,0
-32.87714,11.648692,inside,0
-20.516958,-1.3997121,inside,0
-12.236072,-2.708448,inside,0
-34.838554,30.609558,inside,0
-48.678295,14.573103,inside,0
-28.349623,29.64381,inside,0
-28.05108,6.84801,inside,0
-52.933426,8.282927,inside,0
-26.007431,-9.750049,inside,0
-37.944458,3.6452982,inside,0
-5.222648,-13.423525,inside,2
-23.9629,8.958948,inside,0
-42.666996,13.71425,inside,0
-32.916946,31.86218,inside,0
-22.603252,-20.471842,inside,0
-28.82579,12.360023,inside,0
-24.691576,-0.7690423,inside,0
-27.322653,37.307472,inside,0
-15.802758,-3.798097,inside,0
-29.34187,28.789621,inside,0
-8.303759,0.9320704,inside,0
-24.220715,-0.6386766,inside,0
-26.269464,25.022186,inside,0
-7.604532,-14.514845,inside,2
-29.769983,21.795738,inside,0
-34.05931,16.192936,inside,0
-41.391155,25.087011,inside,0
68.27938,10.212398,inside,3
-26.94445,8.1782,inside,0
-15.601547,-1.8854616,inside,0
-30.666187,8.949813,inside,0
-26.445492,-3.6101933,inside,0
-39.453857,-1.3830769,inside,0
-31.710375,-19.728243,inside,0
-28.684217,-6.92092,inside,0
-22.283667,40.77052,inside,0
-32.803867,-3.014727,inside,0
2.2591627,10.684953,inside,4
-24.274105,34.140266,inside,0
-43.505287,4.286143,inside,0
-28.086567,-12.681193,inside,0
-18.920649,31.73798,inside,0
-33.824295,-11.618654,inside,0
-11.680916,2.5104086,inside,0
-35.602615,-1.0070186,inside,0
-24.843576,-10.595085,inside,0
-25.991877,-7.379214,inside,0
-22.255116,6.654372,inside,0
-23.656132,25.319365,inside,0
-33.171062,24.727116,inside,0
-26.555872,39.52869,inside,0
-34.639534,1.2602785,inside,0
-28.33403,0.039855987,inside,0
-29.975468,28.08347,inside,0
1.5284454,2.076206,inside,4
-31.89127,28.33553,inside,0
-20.511257,36.81708,inside,0
-40.13525,4.009348,inside,0
-28.308163,21.566904,inside,0
-45.34493,42.13737,inside,0
-29.880348,24.858883,inside,0
-26.294352,38.21498,inside,0
-30.161707,4.682322,inside,0
-46.424168,5.0775213,inside,0
-22.090235,28.150352,inside,0
-27.367598,0.78053147,inside,0
-45.77394,8.8104515,inside,0
-12.422696,5.736353,inside,0
-15.449492,19.889547,inside,0
-51.601917,21.638186,inside,0
-32.59635,-17.189629,inside,0
-34.68843,0.5806968,inside,0
27.871227,-0.38700774,inside,3
-16.752731,8.670467,inside,0
-26.371168,-16.84696,inside,0
29.24333,-17.442291,inside,2
-47.928528,16.390886,inside,0
-59.001537,-32.414635,inside,0
-28.403093,26.5339,inside,0
-21.598051,-7.160155,inside,0
-35.77846,0.89368457,inside,0
-36.99307,16.987331,inside,0
-8.992529,31.155767,inside,0
-40.7223,30.58782,inside,0
-38.74355,-3.673352,inside,0
-39.417774,4.889205,inside,0
-40.05707,-2.5369806,inside,0
-22.574509,3.76599,inside,0
-22.081638,-16.98616,inside,0
-35.116844,22.442436,inside,0
-29.459988,-6.4309607,inside,0
-22.571161,-0.54022074,inside,0
-1.9249882,-10.885162,inside,0
-37.010563,8.879047,inside,0
-27.984358,29.625685,inside,0
2.2604325,-27.490856,inside,2
-12.420616,-1.4199395,inside,4
-43.910534,18.37118,inside,0
23.536839,-40.945473,inside,2
-32.463993,-0.60574895,inside,0
-21.551077,-1.312758,inside,0
-49.00311,15.618006,inside,0
-37.576725,2.2059896,inside,0
-43.32626,19.354588,inside,0
-47.807755,3.1305933,inside,0
-31.258076,20.279978,inside,0
3.1433234,13.791901,inside,4
-25.59613,-11.214171,inside,0
-28.235111,-10.871668,inside,0
-14.2209015,7.6918755,inside,0
-40.073185,8.299149,inside,0
-42.749783,10.853603,inside,0
-41.45863,6.890382,inside,0
-27.00321,9.800133,inside,0
-19.773664,-21.178778,inside,0
-38.127068,11.948377,inside,0
-24.20565,20.741804,inside,0
-26.654762,7.827958,inside,0
-36.36692,6.3769193,inside,0
-30.53787,-6.108203,inside,0
-32.9134,8.421855,inside,0
-24.078485,-6.4559507,inside,0
-21.574366,6.411729,inside,0
-33.174435,18.276855,inside,0
-20.11957,-15.7759905,inside,0
-41.739063,-3.6950707,inside,0
-34.45972,8.962636,inside,0
-8.891304,-41.300217,inside,0
-44.81036,6.7760115,inside,0
-26.666018,17.648836,inside,0
-37.344326,-2.8964689,inside,0
-11.410612,-9.799393,inside,0
-29.761114,-9.040595,inside,0
-28.652023,25.257328,inside,0
-33.570854,27.697382,inside,0
-22.399017,23.512283,inside,0
-37.041626,39.58668,inside,0
-45.007076,13.356503,inside,0
-22.841686,-7.3862004,inside,0
-36.783356,37.367924,inside,0
-36.66422,23.427988,inside,0
-38.46763,8.134058,inside,0
-28.81969,39.34523,inside,0
-35.43168,24.889135,inside,0
-26.964054,27.503664,inside,0
-20.108833,-0.4716615,inside,0
-13.151954,41.778164,inside,0
-34.506042,3.9998755,inside,0
-38.898808,4.982184,inside,0
-0.14702886,-17.092398,inside,0
-30.846106,1.9539006,inside,0
-32.220234,39.434994,inside,0
-29.559965,-4.901533,inside,0
8.842307,20.370052,inside,4
-13.926436,39.975426,inside,0
-34.85205,28.002893,inside,0
-24.517336,-15.251745,inside,0
-20.900562,16.794016,inside,0
-27.003532,-5.5266347,inside,0
-30.370335,-15.472395,inside,0
-32.982834,36.641647,inside,0
-23.258091,-16.388721,inside,0
-41.737835,5.407474,inside,0
-35.746758,9.221783,inside,0
-41.016655,30.37493,inside,0
-41.61376,-12.92199,inside,0
-30.901094,30.251656,inside,0
-27.28007,21.58502,inside,0
-43.685745,0.04794879,inside,0
-41.978024,21.520477,inside,0
-18.599518,16.37457,inside,0
-45.65046,23.854307,inside,0
-28.35174,21.309864,inside,0
-32.51519,3.4974382,inside,0
-14.26217,-0.5613636,inside,0
-34.750652,5.841109,inside,0
-22.921776,42.69796,inside,0
-8.278097,-15.031183,inside,2
-42.77603,-8.5585165,inside,0
-22.253157,19.887825,inside,0
-40.898716,10.779551,inside,0
-31.827171,14.697933,inside,0
-34.568604,-9.921522,inside,0
-35.004417,10.6636,inside,0
-20.76716,-32.391945,inside,0
-4.5900497,3.4845195,inside,2
-18.368101,6.698513,inside,0
-32.170372,21.878326,inside,0
-42.196476,11.608214,inside,0
-41.840805,-3.4797215,inside,0
-26.93301,-12.409016,inside,0
-17.225315,4.1713853,inside,0
-35.047565,9.534745,inside,0
-2.5141294,8.420679,inside,0
-20.073513,40.5047,inside,0
-40.843014,28.257038,inside,0
-14.844234,21.044085,inside,4
-26.196344,10.35825,inside,0
-36.987926,-7.005067,inside,0
-30.421774,17.376875,inside,0
-32.778606,-15.026659,inside,0
-30.91998,0.27337658,inside,0
-39.463474,-23.118599,inside,0
-41.772953,17.163149,inside,0
-27.396534,-17.89811,inside,0
-33.94573,-5.4384894,inside,0
-19.855019,8.533927,inside,0
-30.080723,24.819174,inside,0
-29.849169,21.377068,inside,0
-13.425062,11.6592,inside,0
-46.151524,14.052193,inside,0
-41.239452,-9.418314,inside,0
-16.98783,-5.8412037,inside,0
-31.252684,0.9188056,inside,0
-20.448006,-15.507493,inside,0
-28.284094,8.542907,inside,0
-33.661022,-2.2125866,inside,0
-15.220038,5.7053733,inside,0
-9.789118,4.413095,inside,0
-44.982746,13.743364,inside,0
-24.184748,2.9600127,inside,0
-20.266151,6.5320196,inside,0
-31.821169,7.2967167,inside,0
-14.171515,-4.9844894,inside,0
-43.629032,12.036248,inside,0
-33.171974,15.511761,inside,0
-27.12857,-14.153244,inside,0
-37.89593,25.026253,inside,0
-16.858158,-4.440146,inside,0
-24.645752,-5.094226,inside,0
-2.3990645,0.2506361,inside,0
-24.277004,-9.616258,inside,0
-34.943497,-7.703476,inside,0
-42.912212,6.6637697,inside,0
-17.64595,11.303397,inside,0
-38.710236,5.0182247,inside,0
-4.8154693,-8.468632,inside,0
-42.942764,14.0756235,inside,0
-25.428461,4.0917425,inside,0
-30.09028,8.602731,inside,0
-13.883053,-9.702708,inside,0
-23.983608,-13.950677,inside,0
-22.993162,-1.8929393,inside,0
-21.018755,30.91451,inside,0
-22.651892,-17.46535,inside,0
-31.530384,28.239525,inside,0
-37.310623,-0.37640592,inside,0
1.7113489,19.189375,inside,4
-8.279069,4.771061,inside,0
-18.906694,-3.1985712,inside,0
-28.220942,-0.16161297,inside,0
-29.510958,39.137455,inside,0
-49.089485,9.189349,inside,0
-37.0068,-0.58118963,inside,0
-24.664713,11.044692,inside,0
1.3049678,-15.530325,inside,2
-19.11961,-12.129714,inside,0
-34.464016,9.16591,inside,0
-2.1055038,-15.682795,inside,2
-18.412119,9.024898,inside,0
-31.833033,31.679615,inside,0
-37.310314,7.3385034,inside,0
-35.40228,15.28242,inside,0
-38.355873,15.584257,inside,0
-37.05128,4.6766114,inside,0
-3.9063616,-8.715734,inside,0
-34.87573,40.65815,inside,0
-21.609432,-37.530052,inside,2
-27.15852,6.588102,inside,0
-15.874457,31.6594,inside,0
-26.843407,10.281289,inside,0
-66.91016,10.740129,inside,0
-23.91764,2.9512951,inside,0
-33.91694,3.7192059,inside,0
-45.34493,42.13737,inside,0
-32.548454,19.20733,inside,0
-31.040874,-30.41194,inside,0
-21.133656,31.371569,inside,0
-27.380407,3.3458977,inside,0
-19.654945,11.673054,inside,0
-36.213818,7.4359474,inside,0
-17.134987,-17.265848,inside,0
-24.480867,-24.412329,inside,0
-35.390656,22.578756,inside,0
-33.510067,3.0347545,inside,0
-15.505465,19.566332,inside,0
-18.69861,15.343336,inside,0
-26.426376,45.31492,inside,0
-36.103214,-14.621783,inside,0
-37.360268,-5.153045,inside,0
-26.953548,17.048376,inside,0
-24.847565,1.0016124,inside,0
-19.112257,34.67701,inside,0
-37.575314,-1.8406907,inside,0
-16.485788,-34.88327,inside,2
6.0680327,-3.3180294,inside,0
-8.372519,15.611107,inside,0
-12.416083,15.947755,inside,0
-36.66847,14.095922,inside,0
-39.809235,-7.3838444,inside,0
-25.522245,5.2859864,inside,0
-27.163815,-26.473635,inside,0
-33.30402,15.137297,inside,0
-37.981316,31.730865,inside,0
-18.3442,39.98639,inside,4
-22.166708,1.4743414,inside,0
-28.323114,32.9338,inside,0
7.1724977,11.7609215,inside,0
-12.587497,-5.9489017,inside,0
-41.014057,12.932675,inside,0
-33.43664,1.6266757,inside,0
-16.845854,2.0974612,inside,0
-22.81606,15.681143,inside,0
-12.0025425,18.455956,inside,0
-18.783234,-5.0209017,inside,0
-4.0200872,-17.001131,inside,2
-42.332348,8.551966,inside,0
-23.645355,4.464237,inside,0
-42.390884,9.918869,inside,0
-40.374546,-9.479681,inside,0
-26.42451,45.310158,inside,0
-28.888172,27.285086,inside,0
-37.723717,38.68698,inside,0
-53.897842,7.7177854,inside,0
-36.188908,-39.308258,inside,0
-20.999922,25.186853,inside,0
0.55167997,13.093232,inside,0
-33.759953,30.098932,inside,0
-42.263073,2.1962557,inside,0
-33.700806,-3.2120166,inside,0
-6.908913,3.1548474,inside,0
-46.477722,-15.4949875,inside,0
-21.00835,3.8718038,inside,4
-8.050647,7.7936006,inside,0
-28.15664,-1.6667427,inside,0
